unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
12449640,JE333431,2021-08-11 02:22:00.000000 UTC,001XX W MARQUETTE RD,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,true,true,722,7,6,69,20,1176386.0,1860559.0,2021,2021-09-02 04:45:02.000000 UTC,41.772726294,-87.628967198,"(41.772726294, -87.628967198)"
12548370,JE454134,2021-11-22 08:36:00.000000 UTC,037XX S DR MARTIN LUTHER KING JR DR,1120,DECEPTIVE PRACTICE,FORGERY,STREET,true,false,212,2,3,35,10,1179468.0,1880369.0,2021,2021-11-29 03:51:01.000000 UTC,41.827016887,-87.617064386,"(41.827016887, -87.617064386)"
12559971,JE468270,2021-12-06 04:01:00.000000 UTC,026XX N AVERS AVE,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,true,false,2524,25,31,22,04B,1150267.0,1917334.0,2021,2021-12-13 03:51:44.000000 UTC,41.929071062,-87.723234546,"(41.929071062, -87.723234546)"
12422704,JE300577,2021-07-05 05:40:00.000000 UTC,020XX N KARLOV AVE,0485,BATTERY,AGGRAVATED OF A CHILD,APARTMENT,true,true,2525,25,35,20,04B,1148719.0,1913304.0,2021,2021-10-12 04:50:48.000000 UTC,41.918042456,-87.729027375,"(41.918042456, -87.729027375)"
12410447,JE285533,2021-07-01 01:04:00.000000 UTC,021XX N PULASKI RD,2025,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,true,false,2525,25,26,22,18,1149361.0,1914077.0,2021,2021-07-08 04:48:53.000000 UTC,41.920151202,-87.72664852,"(41.920151202, -87.72664852)"
12495633,JE389547,2021-09-27 06:39:00.000000 UTC,046XX S LAKE PARK AVE,4389,OTHER OFFENSE,VIOLATION GPS MONITORING DEVICE,COMMERCIAL / BUSINESS OFFICE,true,true,222,2,4,39,26,1185996.0,1874375.0,2021,2021-12-09 03:48:27.000000 UTC,41.810417111,-87.593303974,"(41.810417111, -87.593303974)"
12336871,JE195469,2021-04-10 02:30:00.000000 UTC,048XX W NORTH AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,VEHICLE NON-COMMERCIAL,true,false,2533,25,37,25,24,1143716.0,1910196.0,2021,2021-04-17 05:31:27.000000 UTC,41.909609043,-87.747486879,"(41.909609043, -87.747486879)"
12377471,JE243215,2021-05-24 03:30:00.000000 UTC,009XX W ARDMORE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,PARK PROPERTY,true,false,2022,20,48,77,04B,1168787.0,1938719.0,2021,2021-06-04 04:49:12.000000 UTC,41.987370484,-87.654556993,"(41.987370484, -87.654556993)"
12307411,JE159483,2021-03-04 03:15:00.000000 UTC,058XX W MADISON ST,2026,NARCOTICS,POSSESS - PCP,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1513,15,29,25,18,1137612.0,1899424.0,2021,2021-03-11 03:47:23.000000 UTC,41.880161534,-87.770170439,"(41.880161534, -87.770170439)"
12291909,JE140231,2021-02-12 08:29:00.000000 UTC,013XX S KEDVALE AVE,1480,CONCEALED CARRY LICENSE VIOLATION,OTHER,VEHICLE NON-COMMERCIAL,true,false,1011,10,24,29,15,1148933.0,1893362.0,2021,2021-02-19 03:48:53.000000 UTC,41.863315323,-87.72875736,"(41.863315323, -87.72875736)"
12281112,JE126481,2021-01-29 10:53:00.000000 UTC,013XX S SPRINGFIELD AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,STREET,true,false,1011,10,24,29,18,1150593.0,1893519.0,2021,2021-02-05 03:47:46.000000 UTC,41.86371391,-87.722659484,"(41.86371391, -87.722659484)"
12360044,JE223455,2021-05-08 10:09:00.000000 UTC,042XX W 14TH ST,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,APARTMENT,true,false,1011,10,24,29,26,1148146.0,1893033.0,2021,2021-05-15 05:02:14.000000 UTC,41.862427679,-87.731654865,"(41.862427679, -87.731654865)"
12421864,JE287143,2021-07-02 10:30:00.000000 UTC,020XX S PULASKI RD,2018,NARCOTICS,MANUFACTURE / DELIVER - SYNTHETIC DRUGS,SIDEWALK,true,false,1014,10,24,29,18,,,2021,2022-02-19 03:46:54.000000 UTC,,,
12438982,JE320649,2021-07-11 10:24:00.000000 UTC,006XX N LECLAIRE AVE,0266,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,true,true,1532,15,37,25,02,1142241.0,1903917.0,2021,2022-01-28 03:45:53.000000 UTC,41.892406264,-87.753061488,"(41.892406264, -87.753061488)"
12293209,JE141785,2021-02-14 04:59:00.000000 UTC,048XX W FERDINAND ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,SIDEWALK,true,false,1532,15,28,25,14,1144175.0,1902894.0,2021,2021-02-21 03:48:47.000000 UTC,41.889562922,-87.745984338,"(41.889562922, -87.745984338)"
12535706,JE438876,2021-11-09 12:45:00.000000 UTC,048XX W MADISON ST,1360,CRIMINAL TRESPASS,TO VEHICLE,GAS STATION,true,false,1533,15,28,25,26,1144203.0,1899587.0,2021,2021-11-16 03:53:48.000000 UTC,41.880487595,-87.745964635,"(41.880487595, -87.745964635)"
12322635,JE177653,2021-03-23 05:00:00.000000 UTC,103XX S VERNON AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,true,true,512,5,9,49,05,1181071.0,1836520.0,2021,2021-03-30 04:51:43.000000 UTC,41.706653929,-87.612531464,"(41.706653929, -87.612531464)"
12379458,JE247331,2021-05-29 10:10:00.000000 UTC,019XX S TRUMBULL AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,true,true,1024,10,24,29,04B,1153727.0,1890334.0,2021,2021-06-05 04:52:48.000000 UTC,41.854912157,-87.711239393,"(41.854912157, -87.711239393)"
12266398,JE109214,2021-01-10 08:07:00.000000 UTC,033XX W OGDEN AVE,3750,INTERFERENCE WITH PUBLIC OFFICER,ESCAPE,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1024,10,24,29,24,1154489.0,1891024.0,2021,2021-02-08 03:45:52.000000 UTC,41.856790413,-87.708424071,"(41.856790413, -87.708424071)"
12443280,JE325830,2021-08-04 12:00:00.000000 UTC,0000X W 111TH ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),true,false,513,5,34,49,11,1177923.0,1831362.0,2021,2021-08-11 04:55:20.000000 UTC,41.692571376,-87.624214794,"(41.692571376, -87.624214794)"
12831577,JF401387,2021-04-21 12:00:00.000000 UTC,026XX S ST LOUIS AVE,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,true,true,1032,10,22,30,02,1153461.0,1886211.0,2021,2023-01-04 03:46:44.000000 UTC,41.843603439,-87.712325173,"(41.843603439, -87.712325173)"
12379265,JE246934,2021-05-29 01:54:00.000000 UTC,007XX E 131ST ST,2033,NARCOTICS,MANUFACTURE / DELIVER - SYNTHETIC MARIJUANA,STREET,true,false,533,5,9,54,18,1183463.0,1818548.0,2021,2021-06-05 04:52:48.000000 UTC,41.657281003,-87.604328985,"(41.657281003, -87.604328985)"
12337617,JE196307,2021-04-11 01:24:00.000000 UTC,015XX N KINGSBURY ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,VEHICLE NON-COMMERCIAL,true,false,1822,18,27,8,11,1169525.0,1910220.0,2021,2021-05-10 04:51:21.000000 UTC,41.909152038,-87.652675042,"(41.909152038, -87.652675042)"
12428237,JE307317,2021-07-19 10:30:00.000000 UTC,011XX N LARRABEE ST,5131,OTHER OFFENSE,VIOLENT OFFENDER - ANNUAL REGISTRATION,POLICE FACILITY / VEHICLE PARKING LOT,true,false,1822,18,27,8,26,1172122.0,1908040.0,2021,2021-07-26 05:11:48.000000 UTC,41.903113054,-87.643199348,"(41.903113054, -87.643199348)"
12405972,JE280133,2021-06-26 12:35:00.000000 UTC,0000X W DIVISION ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",RESTAURANT,true,false,1824,18,2,8,08B,1175605.0,1908362.0,2021,2021-12-06 03:46:39.000000 UTC,41.903919035,-87.630396032,"(41.903919035, -87.630396032)"
12269204,JE112248,2021-01-14 07:57:00.000000 UTC,003XX N LA SALLE DR,0320,ROBBERY,STRONG ARM - NO WEAPON,DEPARTMENT STORE,true,false,1831,18,42,8,03,1175075.0,1902775.0,2021,2021-02-04 03:49:24.000000 UTC,41.888599915,-87.632510468,"(41.888599915, -87.632510468)"
12394888,JE266387,2021-06-15 12:00:00.000000 UTC,006XX N KINGSBURY ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,PARK PROPERTY,true,false,1831,18,42,8,15,1172736.0,1904345.0,2021,2021-06-22 04:58:14.000000 UTC,41.892960189,-87.641053541,"(41.892960189, -87.641053541)"
12428938,JE308125,2021-07-20 04:48:00.000000 UTC,057XX S CICERO AVE,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,true,false,813,8,13,56,15,1145654.0,1866253.0,2021,2021-07-27 05:06:23.000000 UTC,41.788987036,-87.74147999,"(41.788987036, -87.74147999)"
12402889,JE276221,2021-06-22 09:50:00.000000 UTC,060XX S COTTAGE GROVE AVE,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",GROCERY FOOD STORE,true,false,313,3,20,42,08B,1182603.0,1865189.0,2021,2021-06-29 05:51:07.000000 UTC,41.78528946,-87.606034015,"(41.78528946, -87.606034015)"
12322234,JE177404,2021-03-23 01:29:00.000000 UTC,026XX W LITHUANIAN PLAZA CT,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,ABANDONED BUILDING,true,false,831,8,17,66,26,1160109.0,1858800.0,2021,2021-03-30 04:51:43.000000 UTC,41.768249668,-87.688682825,"(41.768249668, -87.688682825)"
12282940,JE128712,2021-01-31 09:30:00.000000 UTC,066XX S WESTERN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,GAS STATION,true,false,832,8,16,66,11,1161519.0,1860468.0,2021,2021-02-21 03:46:28.000000 UTC,41.77279778,-87.683468276,"(41.77279778, -87.683468276)"
12294378,JE143448,2021-02-16 08:46:00.000000 UTC,066XX S WESTERN AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,true,false,832,8,16,66,18,1161519.0,1860468.0,2021,2021-02-23 03:48:18.000000 UTC,41.77279778,-87.683468276,"(41.77279778, -87.683468276)"
12407008,JE281605,2021-06-27 05:25:00.000000 UTC,051XX N MILWAUKEE AVE,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",POLICE FACILITY / VEHICLE PARKING LOT,true,false,1623,16,45,11,08A,1138424.0,1933673.0,2021,2021-07-04 04:52:17.000000 UTC,41.974129858,-87.766357256,"(41.974129858, -87.766357256)"
12260975,JE102859,2021-01-04 11:18:00.000000 UTC,0000X S KILPATRICK AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,1113,11,28,25,26,1145063.0,1899427.0,2021,2021-01-16 03:49:23.000000 UTC,41.880032341,-87.742810805,"(41.880032341, -87.742810805)"
12362933,JE226939,2021-05-11 04:35:00.000000 UTC,042XX W WILCOX ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,1115,11,28,26,03,1148051.0,1898997.0,2021,2021-06-08 04:48:44.000000 UTC,41.87879543,-87.731850193,"(41.87879543, -87.731850193)"
12267198,JE110125,2021-01-11 07:36:00.000000 UTC,0000X S KARLOV AVE,2026,NARCOTICS,POSSESS - PCP,STREET,true,false,1115,11,28,26,18,1149065.0,1899605.0,2021,2021-01-18 04:01:40.000000 UTC,41.88044429,-87.728111205,"(41.88044429, -87.728111205)"
12317485,JE171736,2021-03-17 03:40:00.000000 UTC,039XX W ONTARIO ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,true,false,1122,11,37,23,04B,1149803.0,1903942.0,2021,2021-03-24 05:06:10.000000 UTC,41.892331173,-87.72528848,"(41.892331173, -87.72528848)"
12381571,JE248920,2021-05-31 01:58:00.000000 UTC,078XX S HERMITAGE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,true,false,611,6,17,71,04B,1166045.0,1852636.0,2021,2021-06-30 04:52:13.000000 UTC,41.751210656,-87.667099468,"(41.751210656, -87.667099468)"
12378402,JE245747,2021-05-28 12:39:00.000000 UTC,076XX S HOYNE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,611,6,18,71,26,1163686.0,1854076.0,2021,2021-06-04 04:51:18.000000 UTC,41.755212027,-87.675703734,"(41.755212027, -87.675703734)"
12398791,JE271355,2021-06-19 01:34:00.000000 UTC,078XX S ASHLAND AVE,2012,NARCOTICS,MANUFACTURE / DELIVER - COCAINE,STREET,true,false,612,6,17,71,18,1167037.0,1852681.0,2021,2021-06-26 05:10:13.000000 UTC,41.751313006,-87.663462987,"(41.751313006, -87.663462987)"
12321882,JE177005,2021-03-23 03:52:00.000000 UTC,031XX W JACKSON BLVD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,1124,11,28,27,24,1155313.0,1898515.0,2021,2021-03-30 04:51:43.000000 UTC,41.877330021,-87.705198335,"(41.877330021, -87.705198335)"
12374655,JE241479,2021-05-24 06:13:00.000000 UTC,0000X E ADAMS ST,0340,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,SMALL RETAIL STORE,true,false,113,1,42,32,03,1176689.0,1899474.0,2021,2021-07-18 04:53:20.000000 UTC,41.879505465,-87.626683155,"(41.879505465, -87.626683155)"
12269102,JE112252,2021-01-14 08:10:00.000000 UTC,0000X W TERMINAL ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1652,16,41,76,26,1100726.0,1934289.0,2021,2021-01-21 03:51:43.000000 UTC,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
12258752,JE100303,2021-01-01 07:53:00.000000 UTC,0000X W TERMINAL ST,1335,CRIMINAL TRESPASS,TO AIRPORT,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1653,16,41,76,26,1101811.0,1934419.0,2021,2021-01-16 03:49:23.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12471149,JE359794,2021-09-03 04:10:00.000000 UTC,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1653,16,41,76,15,1101811.0,1934419.0,2021,2021-09-10 04:48:20.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12490456,JE383340,2021-09-22 03:03:00.000000 UTC,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,false,1653,16,41,76,15,1101811.0,1934419.0,2021,2021-09-29 04:53:44.000000 UTC,41.976762981,-87.900983721,"(41.976762981, -87.900983721)"
12427504,JE306349,2021-07-19 07:39:00.000000 UTC,007XX W OHARE ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT EXTERIOR - SECURE AREA,true,false,1654,16,,76,15,1094587.0,1945065.0,2021,2021-07-26 05:11:48.000000 UTC,42.006074109,-87.927364891,"(42.006074109, -87.927364891)"
12319773,JE174470,2021-03-20 02:40:00.000000 UTC,086XX S COTTAGE GROVE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,SIDEWALK,true,true,632,6,6,44,08B,1183068.0,1847963.0,2021,2021-04-07 05:10:28.000000 UTC,41.738008783,-87.604863987,"(41.738008783, -87.604863987)"
12292010,JE140266,2021-02-12 08:01:00.000000 UTC,007XX E 88TH ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,true,false,632,6,8,44,24,1182746.0,1846793.0,2021,2021-02-19 03:48:53.000000 UTC,41.734805644,-87.606079926,"(41.734805644, -87.606079926)"
12521806,JE421546,2021-10-25 09:27:00.000000 UTC,001XX N LA SALLE ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,SIDEWALK,true,false,122,1,42,32,04B,1175114.0,1900985.0,2021,2021-11-01 04:48:32.000000 UTC,41.883687179,-87.632420939,"(41.883687179, -87.632420939)"
12478676,JE368736,2021-09-10 05:36:00.000000 UTC,0000X E ROOSEVELT RD,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,true,false,123,1,4,32,03,1176818.0,1895074.0,2021,2021-09-27 04:49:26.000000 UTC,41.867428687,-87.626342565,"(41.867428687, -87.626342565)"
12575313,JE486546,2021-12-23 06:08:00.000000 UTC,011XX S STATE ST,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,true,false,123,1,4,32,03,1176517.0,1895340.0,2021,2022-03-06 03:49:10.000000 UTC,41.868165405,-87.62743954,"(41.868165405, -87.62743954)"
12370319,JE235977,2021-05-20 04:07:00.000000 UTC,066XX N RIDGE BLVD,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,COMMERCIAL / BUSINESS OFFICE,true,true,2432,24,50,1,26,1162176.0,1944022.0,2021,2021-05-27 04:57:05.000000 UTC,42.002063283,-87.678723352,"(42.002063283, -87.678723352)"
12289535,JE137280,2021-02-09 04:40:00.000000 UTC,038XX N WESTERN AVE,2210,LIQUOR LAW VIOLATION,SELL / GIVE / DELIVER LIQUOR TO MINOR,CONVENIENCE STORE,true,false,1921,19,47,5,22,1159696.0,1925250.0,2021,2021-02-16 03:52:33.000000 UTC,41.950603731,-87.688366953,"(41.950603731, -87.688366953)"
12546021,JE451223,2021-11-20 12:21:00.000000 UTC,012XX S MICHIGAN AVE,0479,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,true,true,132,1,3,33,04B,1177422.0,1894769.0,2021,2021-12-13 03:48:48.000000 UTC,41.866578077,-87.624134464,"(41.866578077, -87.624134464)"
12561291,JE469692,2021-12-07 09:07:00.000000 UTC,010XX W ADDISON ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,1924,19,44,6,03,1168679.0,1924089.0,2021,2022-03-01 03:48:55.000000 UTC,41.947227653,-87.655380005,"(41.947227653, -87.655380005)"
12496216,JE390131,2021-09-28 10:37:00.000000 UTC,006XX W BELMONT AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,true,false,1925,19,44,6,03,1171339.0,1921484.0,2021,2021-10-05 04:52:03.000000 UTC,41.940021285,-87.645679447,"(41.940021285, -87.645679447)"
12575525,JE486629,2021-12-23 06:21:00.000000 UTC,025XX S ARCHER AVE,0312,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CTA TRAIN,true,false,913,9,11,60,03,1171170.0,1887518.0,2021,2022-03-06 03:49:10.000000 UTC,41.846820192,-87.647298713,"(41.846820192, -87.647298713)"
12436864,JE317904,2021-07-28 06:00:00.000000 UTC,075XX S STONY ISLAND AVE,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",HOSPITAL BUILDING / GROUNDS,true,false,411,4,8,43,04B,1188234.0,1855158.0,2021,2022-06-22 04:48:44.000000 UTC,41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
12295835,JE145283,2021-02-18 07:08:00.000000 UTC,002XX W 43RD ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,true,false,925,9,3,37,26,1175483.0,1876470.0,2021,2021-02-25 03:51:59.000000 UTC,41.816407929,-87.631801368,"(41.816407929, -87.631801368)"
12320493,JE175441,2021-03-21 04:05:00.000000 UTC,094XX S LOOMIS ST,031A,ROBBERY,ARMED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),true,false,2222,22,21,73,03,1168651.0,1842233.0,2021,2021-04-08 05:01:32.000000 UTC,41.722607562,-87.657848963,"(41.722607562, -87.657848963)"
12304917,JE156503,2021-03-02 01:59:00.000000 UTC,089XX S PARNELL AVE,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,STREET,true,false,2223,22,21,71,24,1174199.0,1845689.0,2021,2021-03-09 03:54:03.000000 UTC,41.73197004,-87.637425014,"(41.73197004, -87.637425014)"
12266381,JE109189,2021-01-10 08:30:00.000000 UTC,038XX W CARMEN AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,SIDEWALK,true,false,1712,17,39,14,03,1149959.0,1933614.0,2021,2021-05-24 04:49:12.000000 UTC,41.973750631,-87.723940985,"(41.973750631, -87.723940985)"
12567900,JE476229,2021-12-13 03:44:00.000000 UTC,100XX S UNION AVE,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",SCHOOL - PUBLIC BUILDING,true,false,2232,22,34,73,08A,1173410.0,1838256.0,2021,2021-12-30 03:51:12.000000 UTC,41.711590312,-87.640534571,"(41.711590312, -87.640534571)"
12270709,JE114144,2021-01-16 12:44:00.000000 UTC,011XX W 104TH PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),true,false,2232,22,34,73,15,1170609.0,1835507.0,2021,2021-03-15 04:45:18.000000 UTC,41.704108021,-87.65087232,"(41.704108021, -87.65087232)"
12546147,JE451328,2021-11-20 10:40:00.000000 UTC,023XX W CHICAGO AVE,031A,ROBBERY,ARMED - HANDGUN,BANK,true,false,1212,12,36,24,03,1160652.0,1905274.0,2021,2023-07-15 04:45:57.000000 UTC,41.89576841,-87.685407597,"(41.89576841, -87.685407597)"
12417942,JE294840,2021-07-08 04:35:00.000000 UTC,012XX W MADISON ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,true,false,1224,12,25,28,03,1168157.0,1900169.0,2021,2021-10-20 04:49:16.000000 UTC,41.881601096,-87.657991057,"(41.881601096, -87.657991057)"
12572927,JE483898,2021-12-20 03:02:00.000000 UTC,021XX W GLADYS AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,true,false,1225,12,27,28,18,1162087.0,1898411.0,2021,2021-12-27 03:53:34.000000 UTC,41.876905902,-87.680328972,"(41.876905902, -87.680328972)"
12402048,JE275226,2021-06-22 08:37:00.000000 UTC,019XX W 59TH ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,true,false,714,7,15,67,26,1164615.0,1865541.0,2021,2021-10-19 04:46:28.000000 UTC,41.786653998,-87.671976093,"(41.786653998, -87.671976093)"
12289750,JE137429,2021-02-09 09:58:00.000000 UTC,061XX S ASHLAND AVE,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,VEHICLE NON-COMMERCIAL,true,false,714,7,16,67,26,1166720.0,1864100.0,2021,2021-02-19 03:45:56.000000 UTC,41.782655024,-87.664299154,"(41.782655024, -87.664299154)"
12496303,JE390405,2021-09-28 01:20:00.000000 UTC,003XX S LOOMIS ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,true,false,1231,12,27,28,14,1167112.0,1898584.0,2021,2021-10-05 04:52:03.000000 UTC,41.877274235,-87.661873779,"(41.877274235, -87.661873779)"
12414686,JE290512,2021-07-05 02:44:00.000000 UTC,007XX W ROOSEVELT RD,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,STREET,true,false,1232,12,11,28,20,1171574.0,1894938.0,2021,2021-08-19 04:49:03.000000 UTC,41.867172392,-87.645597937,"(41.867172392, -87.645597937)"
12561914,JE470542,2021-12-08 04:00:00.000000 UTC,018XX W 13TH ST,031A,ROBBERY,ARMED - HANDGUN,STREET,true,false,1233,12,28,28,03,1164345.0,1894089.0,2021,2022-01-09 03:45:12.000000 UTC,41.864998516,-87.672160524,"(41.864998516, -87.672160524)"
12574649,JE485812,2021-12-22 11:59:00.000000 UTC,062XX W NORTH AVE,2023,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),STREET,true,false,2513,25,29,25,18,1134150.0,1909975.0,2021,2021-12-29 03:55:46.000000 UTC,41.909176505,-87.782634061,"(41.909176505, -87.782634061)"
12329957,JE186756,2021-04-01 11:35:00.000000 UTC,065XX S HARVARD AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,APARTMENT,true,true,722,7,20,68,26,1175192.0,1861553.0,2021,2021-04-08 05:05:01.000000 UTC,41.775480691,-87.6333144,"(41.775480691, -87.6333144)"
12470108,JE358573,2021-09-02 12:00:00.000000 UTC,052XX W MONTANA ST,2021,NARCOTICS,POSSESS - BARBITURATES,ALLEY,true,false,2515,25,31,19,18,1141076.0,1915804.0,2021,2021-09-09 04:48:40.000000 UTC,41.925047076,-87.757046802,"(41.925047076, -87.757046802)"
12477738,JE367751,2021-09-09 09:08:00.000000 UTC,040XX S WABASH AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,true,false,213,2,3,38,03,1177386.0,1878201.0,2021,2022-01-07 03:44:58.000000 UTC,41.821115095,-87.624768426,"(41.821115095, -87.624768426)"
12528807,JE430404,2021-11-01 04:21:00.000000 UTC,065XX S ASHLAND AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,true,false,725,7,16,67,26,1166795.0,1861401.0,2021,2021-11-08 03:51:57.000000 UTC,41.775247024,-87.664101191,"(41.775247024, -87.664101191)"
12372099,JE238254,2021-05-22 01:09:00.000000 UTC,064XX S ASHLAND AVE,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,true,false,725,7,15,67,26,1166774.0,1862112.0,2021,2021-05-29 05:00:24.000000 UTC,41.777198547,-87.664157893,"(41.777198547, -87.664157893)"
12385447,JE254316,2021-06-05 01:00:00.000000 UTC,026XX N LECLAIRE AVE,0650,BURGLARY,HOME INVASION,APARTMENT,true,true,2521,25,31,19,05,1141931.0,1917244.0,2021,2021-06-14 05:00:39.000000 UTC,41.928982773,-87.753869341,"(41.928982773, -87.753869341)"
12573369,JE484208,2021-12-20 07:45:00.000000 UTC,0000X W 69TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,CTA TRAIN,true,false,731,7,6,69,04B,1177279.0,1859276.0,2021,2023-02-01 03:49:30.000000 UTC,41.769185486,-87.625732415,"(41.769185486, -87.625732415)"
12765893,JF314558,2021-12-14 03:17:00.000000 UTC,057XX N CAMPBELL AVE,1582,OFFENSE INVOLVING CHILDREN,CHILD PORNOGRAPHY,POLICE FACILITY / VEHICLE PARKING LOT,true,false,2011,20,40,2,17,,,2021,2022-09-09 04:50:40.000000 UTC,,,
12865520,JF441703,2021-10-21 08:00:00.000000 UTC,029XX N MILWAUKEE AVE,1562,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,SCHOOL - PUBLIC BUILDING,true,false,2523,25,30,21,17,,,2021,2023-04-13 05:36:27.000000 UTC,,,
